,tweet,brand,sentiment,lemmatization,polarity
7101,packing sxsw macbook ipad ahhh cant decide,Apple,No emotion toward brand or product,packing sxsw macbook ipad ahhh cant decide,0.0
7102,waiting sxsw session start touching stories designing digital magazines ipad,Apple,No emotion toward brand or product,waiting sxsw session start touching story designing digital magazine ipad,0.25
7103,looking cool new iphone twitter app track action sxsw week check tweetignite,Apple,No emotion toward brand or product,looking cool new iphone twitter app track action sxsw week check tweetignite,0.19545454545454544
7104,waiting ipad 2 sxsw day 1,Apple,No emotion toward brand or product,waiting ipad 2 sxsw day 1,0.0
7105,looking iphone app manages multiple accounts allowing select follow lists suggestions sxsw,Apple,No emotion toward brand or product,looking iphone app manages multiple account allowing select follow list suggestion sxsw,0.0
7106,looking iphone battery solution next week sxsw suggestions,Apple,No emotion toward brand or product,looking iphone battery solution next week sxsw suggestion,0.0
7107,rumor longer apple open pop store congress ipad2 launch sxsw geeksrejoice,Apple,Positive emotion,rumor longer apple open pop store congress ipad2 launch sxsw geeksrejoice,0.0
7108,anyone heading sxsw androidiphone install quotcab4mequot,Google,No emotion toward brand or product,anyone heading sxsw androidiphone install quotcab4mequot,0.0
7109,waiting bestie come popup store ipad 2s sxsw apple ipad2,Apple,No emotion toward brand or product,waiting bestie come popup store ipad 2 sxsw apple ipad2,0.0
7110,sxsw go blackberry windows phone 7 sxsw go available iphone ipad andro sxsw music news,Apple,No emotion toward brand or product,sxsw go blackberry window phone 7 sxsw go available iphone ipad andro sxsw music news,0.4
7111,sxsw go blackberry windows phone 7 sxsw go available iphone ipad android blackberr sxsw,Apple,Positive emotion,sxsw go blackberry window phone 7 sxsw go available iphone ipad android blackberr sxsw,0.4
7112,waiting google keynote start sxsw,Google,No emotion toward brand or product,waiting google keynote start sxsw,0.0
7113,nyt app ipad quotheres amazing way serve readershipquot quotheres market opportunity cant ignorequot sxsw newsapps,Apple,No emotion toward brand or product,nyt app ipad quotheres amazing way serve readershipquot quotheres market opportunity cant ignorequot sxsw newsapps,0.6000000000000001
7114,like ipad 2 line sxsw could sell space exercise class 900,Apple,Negative emotion,like ipad 2 line sxsw could sell space exercise class 900,0.0
7115,perfect session google recipes search among things sxsw,Google,No emotion toward brand or product,perfect session google recipe search among thing sxsw,1.0
7116,sxsw rumor mill ipad 3 6 15 cameras slightly thinner rare earths case quotdifferentquot still smudgy screen,Apple,No emotion toward brand or product,sxsw rumor mill ipad 3 6 15 camera slightly thinner rare earth case quotdifferentquot still smudgy screen,0.06666666666666667
7117,looking techmobile bloggers amp others join ipad 2 panelist line sxsw tues 330 lmk,Apple,Positive emotion,looking techmobile blogger amp others join ipad 2 panelist line sxsw tues 330 lmk,0.0
7118,looking best disc created sxsw winner gets ipad 2,Apple,No emotion toward brand or product,looking best disc created sxsw winner get ipad 2,1.0
7119,looking best iphone app hail cab austin free possible austin sxsw iphoneapp,Apple,No emotion toward brand or product,looking best iphone app hail cab austin free possible austin sxsw iphoneapp,0.4666666666666666
7120,line google bing pagerank session hope theres smack sxsw mention hilton salon j w 44 others,Google,No emotion toward brand or product,line google bing pagerank session hope there smack sxsw mention hilton salon j w 44 others,0.0
7121,details ipad 2 giveaway coming tonight rt sxsw sxswi,Apple,No emotion toward brand or product,detail ipad 2 giveaway coming tonight rt sxsw sxswi,0.0
7122,line ipad2 apple hype team made highfive run sxsw,Apple,Positive emotion,line ipad2 apple hype team made highfive run sxsw,0.0
7123,waiting video rt pic ipadwinning performance sxsw accordion toodamnlucky,Apple,No emotion toward brand or product,waiting video rt pic ipadwinning performance sxsw accordion toodamnlucky,0.0
7124,ûviagra communicationsûª launches android app sxsw happy see expansion beyond outlook plugin,Google,No emotion toward brand or product,ûviagra communicationsûª launch android app sxsw happy see expansion beyond outlook plugin,0.8
7125,sxsw rumor google employees given travel budget per city use less bank diff future trips,Google,No emotion toward brand or product,sxsw rumor google employee given travel budget per city use le bank diff future trip,0.0
7126,die antwoord awesome umshini wam korine parks night fishing amazing especially shot iphone 4 sxsw,Apple,No emotion toward brand or product,die antwoord awesome umshini wam korine park night fishing amazing especially shot iphone 4 sxsw,0.5333333333333333
7127,apple store atx sxsw,Apple,No emotion toward brand or product,apple store atx sxsw,0.0
7128,quotbefore even begins apple wins sxswquot apple setup temporary store austin ipad 2 launch march 11th,Apple,No emotion toward brand or product,quotbefore even begin apple win sxswquot apple setup temporary store austin ipad 2 launch march 11th,0.8
7129,tech even begins apple wins sxsw technology,Apple,No emotion toward brand or product,tech even begin apple win sxsw technology,0.8
7130,tech even begins apple wins sxsw past week theres major dilemma technology,Apple,Positive emotion,tech even begin apple win sxsw past week there major dilemma technology,0.2041666666666667
7131,tech even begins apple wins sxsw,Apple,No emotion toward brand or product,tech even begin apple win sxsw,0.8
7132,hooray long lines rt apple opening temporary store downtown austin sxsw amp ipad 2 launch,Apple,No emotion toward brand or product,hooray long line rt apple opening temporary store downtown austin sxsw amp ipad 2 launch,-0.05
7133,pop stores r popping everywhere rt confirmed apple store 2 week popup austin 4 sxsw noû_ cont,Apple,No emotion toward brand or product,pop store r popping everywhere rt confirmed apple store 2 week popup austin 4 sxsw noû_ cont,0.4
7134,que porque google launch major new social network called circles possibly today sxsw socialmedia,Google,Negative emotion,que porque google launch major new social network called circle possibly today sxsw socialmedia,0.05804924242424242
7135,worried guy stated w quotppl spend lot time insidequot google help navigate indoor spaces sxsw,Google,No emotion toward brand or product,worried guy stated w quotppl spend lot time insidequot google help navigate indoor space sxsw,0.0
7136,need support private content rt discussing pubsubhubbub fsw sxsw,Google,Positive emotion,need support private content rt discussing pubsubhubbub fsw sxsw,0.0
7137,looking forward delicious tmobile 4g austin iphone users struggle anything sxsw,Apple,No emotion toward brand or product,looking forward delicious tmobile 4g austin iphone user struggle anything sxsw,1.0
7138,looking forward hearing googles present today sxsw,Google,No emotion toward brand or product,looking forward hearing google present today sxsw,0.0
7139,looking forward hearing lynn teo tell nice things probably already know ipad navigation uxdes sxsw,Apple,No emotion toward brand or product,looking forward hearing lynn teo tell nice thing probably already know ipad navigation uxdes sxsw,0.6
7140,looking forward j roddy walston amp business sxsw google party heres vid,Google,No emotion toward brand or product,looking forward j roddy walston amp business sxsw google party here vid,0.0
7141,looking forward learning ipad design sxsw,Apple,No emotion toward brand or product,looking forward learning ipad design sxsw,0.0
7142,looking forward seeing ipad 2 site alphagraphics bought 1 laser prints 1986 scarborough building sxsw,Apple,No emotion toward brand or product,looking forward seeing ipad 2 site alphagraphics bought 1 laser print 1986 scarborough building sxsw,0.0
7143,looking forward day release native android 30 tabletoptimized clients google latitude sucks sxsw,Google,Positive emotion,looking forward day release native android 30 tabletoptimized client google latitude suck sxsw,0.0
7144,looking forward iphone android design sessions sxsw cant wait drink give away stuff get paid,Google,No emotion toward brand or product,looking forward iphone android design session sxsw cant wait drink give away stuff get paid,0.0
7145,looking forward visiting apple store come congress ave sxsw apple sell ipad,Apple,Positive emotion,looking forward visiting apple store come congress ave sxsw apple sell ipad,0.0
7146,live photos apple store sxsw 10x2 ipad,Apple,No emotion toward brand or product,live photo apple store sxsw 10x2 ipad,0.13636363636363635
7147,hey tweegosgoogle launch major new social network called circles possibly today sxsw,Google,Positive emotion,hey tweegosgoogle launch major new social network called circle possibly today sxsw,0.05804924242424242
7148,google close launching new social network circles google sxsw,Google,No emotion toward brand or product,google close launching new social network circle google sxsw,0.08484848484848484
7149,microsoft google ripping us joomla wannabe logo sxsw,Google,Positive emotion,microsoft google ripping u joomla wannabe logo sxsw,0.0
7150,new blogpost google announces 60 checkins austin texas sxsw icnnreport post sxsw scrm,Google,Positive emotion,new blogpost google announces 60 checkins austin texas sxsw icnnreport post sxsw scrm,0.13636363636363635
7151,posts sxsw making jealous btw sxsw auto corrects asss ipad joke check,Apple,Positive emotion,post sxsw making jealous btw sxsw auto corrects ass ipad joke check,0.0
7152,ipad game changer new game multiplicity options either someone pay content sxsw,Apple,Positive emotion,ipad game changer new game multiplicity option either someone pay content sxsw,-0.22121212121212122
7153,finally got new iphone 4 tweet phone time sxsw gah torture addictedtotheinterwebs,Apple,Positive emotion,finally got new iphone 4 tweet phone time sxsw gah torture addictedtotheinterwebs,0.06818181818181818
7154,want 2 b spending time sxsw mention apple store w 2 others,Apple,No emotion toward brand or product,want 2 b spending time sxsw mention apple store w 2 others,0.0
7155,finally got sxsw schedule google calendar coudbeeasier,Google,No emotion toward brand or product,finally got sxsw schedule google calendar coudbeeasier,0.0
7156,got real apple store sxsw,Apple,No emotion toward brand or product,got real apple store sxsw,0.2
7157,sad im ûïmention head 1pm cst today win vip access acoustic solo set sxsw,Others,No emotion toward brand or product,sad im ûïmention head 1pm cst today win vip access acoustic solo set sxsw,0.15000000000000002
